X,Y,Lote,Rto,N,Z
416651.456881318,6304711.24877319,LP08,7842.66,160,1
416649.234006887,6304711.24072237,LP08,8060.957,160,1
416647.011227911,6304711.22158379,LP08,7849.574,160,1
416644.77876673,6304711.24671362,LP08,7959.574,160,1
416642.546687401,6304711.22749393,LP08,7809.255,160,1
416640.314512595,6304711.21936097,LP08,8012.979,160,1
416638.100938438,6304711.21138768,LP08,7540.426,160,1
416635.878063941,6304711.20333379,LP08,8098.83,160,1
416633.655284912,6304711.18419214,LP08,7539.574,160,1
416631.404318437,6304711.19807145,LP08,7614.681,160,1
416629.172334544,6304711.16776143,LP08,7573.617,160,1
416626.949460006,6304711.15970549,LP08,8081.064,160,1
416624.735790295,6304711.16281639,LP08,7552.979,160,1
416622.522311556,6304711.14375228,LP08,8056.489,160,1
416620.327051491,6304711.16919688,LP08,7726.064,160,1
416618.122968559,6304711.13912462,LP08,7791.383,160,1
416615.909203294,6304711.15332076,LP08,7506.17,160,1
416613.705215854,6304711.11216024,LP08,8263.191,160,1
416611.491546065,6304711.11526811,LP08,8138.936,160,1
416609.29657243,6304711.10744846,LP08,8679.574,160,1
416607.092489475,6304711.07737369,LP08,7475.426,160,1
416604.869614831,6304711.06931268,LP08,8489.894,160,1
416602.674736685,6304711.05040427,LP08,7609.468,160,2
416600.470462684,6304711.0425025,LP08,8016.383,160,2
416598.294089665,6304711.03484059,LP08,7970.851,160,2
416596.080419789,6304711.03794494,LP08,7867.128,160,2
416593.885350558,6304711.04120905,LP08,8160.319,160,2
416591.690185786,6304711.0555599,LP08,8377.34,160,2
416589.504607914,6304711.03672864,LP08,7997.979,160,2
416587.300429375,6304711.01773661,LP08,8601.17,160,2
416585.096250828,6304710.99874409,LP08,8629.149,160,2
416582.929273605,6304710.98007162,LP08,8695.106,160,2
416580.752900502,6304710.97240577,LP08,8359.362,160,2
416578.5673226,6304710.95357204,LP08,7770.851,160,2
416576.400345356,6304710.93489811,LP08,8189.149,160,2
416574.205276015,6304710.93815775,LP08,7638.83,160,2
416572.038298754,6304710.91948284,LP08,8500,160,2
416569.852720826,6304710.90064714,LP08,7893.936,160,2
416567.685552443,6304710.90414576,LP08,8249.255,160,2
416565.490578609,6304710.89631618,LP08,7540.319,160,2
416563.314205427,6304710.88864641,LP08,7991.17,160,3
416561.109931239,6304710.88073567,LP08,7298.617,160,3
416558.914861807,6304710.88399184,LP08,7880.532,160,3
416556.719887927,6304710.87616027,LP08,7271.702,160,3
416554.5435147,6304710.86848853,LP08,7900.957,160,3
416552.357745558,6304710.87182338,LP08,6759.255,160,3
416550.172167551,6304710.85298324,LP08,6927.34,160,4
416547.958592965,6304710.84498934,LP08,6325.319,160,4
416545.7543187,6304710.8370751,LP08,6487.979,160,4
416543.531252594,6304710.85117451,LP08,5516.596,160,4
416541.373575547,6304710.83257291,LP08,5301.809,160,4
416539.206502577,6304710.82497791,LP08,4367.979,160,4
416537.067426183,6304710.80653572,LP08,4586.383,160,4
416534.900353193,6304710.79893975,LP08,4186.489,160,4
416532.705474792,6304710.78001548,LP08,4579.255,160,4
416530.482504193,6304710.78302464,LP08,3895,160,4
416528.222427849,6304710.77462526,LP08,4137.447,160,4
416525.971747429,6304710.75521831,LP08,3892.979,160,4
416523.711575459,6304710.75790513,LP08,3845.426,160,4
416521.460703805,6304710.76067163,LP08,3952.34,160,4
416519.191422693,6304710.7411027,LP08,4200.426,160,4
416516.95924729,6304710.7329413,LP08,4429.362,160,4
416514.717675929,6304710.73578643,LP08,4396.383,160,4
416512.457503886,6304710.73847063,LP08,4605.851,160,4
416510.225328445,6304710.73030768,LP08,4987.979,160,4
416508.002357703,6304710.73331168,LP08,5177.872,160,4
416505.770277864,6304710.71406045,LP08,5227.234,160,4
416503.528897687,6304710.69472849,LP08,5456.064,160,4
416501.315227239,6304710.69781117,LP08,6027.979,160,4
416499.092447712,6304710.67863862,LP08,6514.681,160,4
416496.878968509,6304710.65954578,LP08,6655.106,160,4
416494.646697359,6304710.66246649,LP08,6867.021,160,4
416492.405221501,6304710.6542192,LP08,6660.532,160,4
416490.163649987,6304710.65705865,LP08,7097.979,160,4
416487.931570085,6304710.63780331,LP08,7147.447,160,4
416485.717995193,6304710.62979517,LP08,7425.957,160,4
416483.513720623,6304710.62186676,LP08,7309.787,160,3
416481.318746376,6304710.61401809,LP08,7661.17,160,3
416479.123772117,6304710.60616892,LP08,7719.362,160,3
416476.928702188,6304710.6094065,LP08,8052.234,160,3
416474.71512724,6304710.60139585,LP08,7996.383,160,3
416472.501552281,6304710.59338469,LP08,8377.34,160,3
416470.288072978,6304710.57428577,LP08,7974.043,160,3
416468.074498001,6304710.56627359,LP08,8328.298,160,3
416465.85171835,6304710.54709341,LP08,7765.638,160,2
416463.628938694,6304710.52791271,LP08,8114.468,160,2
416461.415268011,6304710.53098627,LP08,7985.213,160,2
416459.248194659,6304710.52337336,LP08,8497.766,160,2
416457.07172528,6304710.52676697,LP08,8223.83,160,2
416454.87684659,6304710.50782504,LP08,8531.809,160,2
416452.691172539,6304710.50005014,LP08,7891.809,160,2
416450.477693168,6304710.48094669,LP08,8486.489,160,2
416448.273514124,6304710.46192301,LP08,8316.915,160,2
416446.078539713,6304710.45406634,LP08,8480.319,160,2
416443.874264958,6304710.44612891,LP08,8603.404,160,2
416441.669894492,6304710.44927822,LP08,8816.277,160,2
416439.484316082,6304710.43041309,LP08,8666.596,160,2
416437.279849884,6304710.44464866,LP08,8849.681,160,1
416435.056878705,6304710.44763591,LP08,8622.34,160,1
416432.843303556,6304710.43961568,LP08,8731.596,160,1
416430.639124442,6304710.42058798,LP08,8598.936,160,1
416428.444149939,6304710.41272731,LP08,8650.426,160,1
416426.24907971,6304710.41595341,LP08,8489.255,160,1
416424.063309798,6304710.4192593,LP08,8303.511,160,1
416421.840529979,6304710.40006901,LP08,8355.106,160,1
416419.636255098,6304710.39212605,LP08,8283.404,160,1
416417.441280542,6304710.3842629,LP08,8672.872,160,1
416415.246401704,6304710.36531199,LP08,8402.021,160,1
416413.070123528,6304710.34652119,LP08,8881.17,160,1
416410.828838744,6304710.31608051,LP08,8805.957,160,1
416408.596662817,6304710.30789412,LP08,8697.447,160,1
416406.392387882,6304710.29994815,LP08,8475.851,160,1
416404.206713604,6304710.2921623,LP08,8596.702,160,1
416402.002151411,6304710.3174771,LP08,8482.553,160,1
416399.797972184,6304710.29844237,LP08,8557.872,160,1
416397.556495864,6304710.29017312,LP08,8324.255,160,1
416395.305719197,6304710.28182304,LP08,8553.085,160,1
416393.054942521,6304710.27347243,LP08,8453.511,160,1
416390.822670743,6304710.2763692,LP08,8651.064,160,1
416388.581194375,6304710.26809787,LP08,8201.383,160,1
416386.358031377,6304710.29324845,LP08,8207.979,160,1
416384.135251415,6304710.2740495,LP08,8260.319,160,1
416381.91227991,6304710.27702454,LP08,8484.255,160,1
416379.680295369,6304710.24665698,LP08,8317.872,160,1
416377.466911496,6304710.21644958,LP08,8682.553,160,1
416375.225530841,6304710.19708791,LP08,8264.681,160,1
416372.974945625,6304710.16655812,LP08,8494.894,160,1
416370.73346918,6304710.15828266,LP08,8706.277,160,1
416368.491992725,6304710.15000669,LP08,8304.681,160,1
416366.269021141,6304710.15297814,LP08,8158.723,160,1
416364.018340115,6304710.13353352,LP08,8262.979,160,1
416361.767563291,6304710.12517564,LP08,7956.702,160,1
416359.516594868,6304710.13899174,LP08,8120.106,160,1
416357.275022556,6304710.14180042,LP08,8164.043,160,1
416355.014849557,6304710.14444786,LP08,8429.468,160,1
416352.782673348,6304710.1362486,LP08,8567.234,160,1
416350.531800655,6304710.13897536,LP08,8504.787,160,1
416348.29972023,6304710.11968782,LP08,8721.702,160,1
416346.048943318,6304710.11132628,LP08,8619.043,160,1
416343.816862879,6304710.0920377,LP08,8880.745,160,1
416341.575577912,6304710.06158098,LP08,8466.915,160,1
416339.33410131,6304710.05329825,LP08,8670.957,160,1
416337.074024027,6304710.04485425,LP08,8586.383,160,1
416334.832547403,6304710.03657048,LP08,8794.894,160,1
416332.590974943,6304710.03937344,LP08,8825.745,160,1
416330.32159729,6304710.03084749,LP08,8873.936,160,1
416328.070628634,6304710.04465628,LP08,8760.638,160,1
416325.838548127,6304710.02536355,LP08,8772.553,160,1
416323.606467613,6304710.00607031,LP08,8529.681,160,1
416321.355786424,6304709.98661578,LP08,8667.447,160,1
416319.104913547,6304709.98933523,LP08,8473.085,160,1
416316.863436832,6304709.9810473,LP08,8460.851,160,1
416314.622055952,6304709.96167159,LP08,8240.426,160,1
416312.380579219,6304709.95338262,LP08,8454.255,160,1
416310.139006623,6304709.95618039,LP08,8649.894,160,1
416307.887941969,6304709.98107174,LP08,8755.319,160,1
416305.646561047,6304709.96169395,LP08,8599.255,160,1
416303.395783926,6304709.9533225,LP08,8652.021,160,1
416301.1729078,6304709.94519175,LP08,8880.745,160,1
416298.940731328,6304709.93698008,LP08,9275.957,160,1
416296.699446242,6304709.90651297,LP08,8827.872,160,1
416294.448669081,6304709.89813943,LP08,8998.191,160,1
416292.188687445,6304709.87859769,LP08,9427.979,160,1
416289.956415063,6304709.88147121,LP08,9311.277,160,1
416287.705733745,6304709.86200885,LP08,9226.915,160,1
416285.454860665,6304709.86472047,LP08,9238.936,160,1
416283.19459135,6304709.8784384,LP08,8915.319,160,1
416280.943910001,6304709.85897447,LP08,9269.681,160,1
416278.702528983,6304709.83959045,LP08,9471.915,160,1
416276.442355508,6304709.84221954,LP08,9248.723,160,1
416274.210466593,6304709.8007404,LP08,9702.128,160,1
416272.052596795,6304709.80425328,LP08,10054.362,160,1
416269.885426646,6304709.80768524,LP08,10129.255,160,1
416267.727748615,6304709.78902265,LP08,10053.936,160,1
416265.551278104,6304709.79237319,LP08,9886.277,160,1
416263.384203818,6304709.78471644,LP08,9909.149,160,1
416261.226429856,6304709.77713965,LP08,9932.553,160,1
416259.077956221,6304709.76964283,LP08,9914.255,160,1
416256.901581568,6304709.76190418,LP08,9725.319,160,1
416254.743807576,6304709.75432594,LP08,9929.574,160,1
416252.548928144,6304709.73533814,LP08,10003.723,160,1
416250.390962295,6304709.74993345,LP08,10065.638,160,2
416248.214587596,6304709.74219284,LP08,10070.213,160,2
416246.047513223,6304709.73453221,LP08,10238.085,160,2
416243.89913544,6304709.71594477,LP08,10212.021,160,2
416241.825064416,6304709.70908785,LP08,10597.128,160,2
416239.825300146,6304709.7139615,LP08,10827.766,160,2
416237.816331458,6304709.70766702,LP08,10973.723,160,2
416235.825963436,6304709.70153306,LP08,10810.319,160,2
416233.835403528,6304709.71757321,LP08,10602.553,160,2
416231.826530748,6304709.70019022,LP08,10256.915,160,2
416229.845463032,6304709.69413551,LP08,10757.979,160,2
416227.836494296,6304709.68783896,LP08,10793.191,160,2
416225.836825888,6304709.68162247,LP08,10374.574,160,2
416223.855854094,6304709.66447928,LP08,10327.766,160,2
416221.874786344,6304709.65842294,LP08,10862.447,160,2
416219.893718584,6304709.65236619,LP08,10658.511,160,2
416217.903446434,6304709.63514129,LP08,10667.66,160,2
416215.931583038,6304709.64025149,LP08,10684.468,160,2
416213.969115925,6304709.63435452,LP08,10900.426,160,2
416211.997348466,6304709.62837665,LP08,11088.83,160,2
416210.016280661,6304709.62231789,LP08,10872.447,160,2
416208.035308814,6304709.60517146,LP08,10457.128,160,2
416206.063445362,6304709.61027964,LP08,10357.66,160,2
416204.091773839,6304709.59321291,LP08,10224.681,160,2
416202.119910362,6304709.59832029,LP08,9885.106,160,2
416200.138938488,6304709.58117225,LP08,9407.66,160,2
416198.167170968,6304709.57519156,LP08,9232.34,160,2
416196.186199082,6304709.55804271,LP08,9141.596,160,2
416194.21452753,6304709.54097397,LP08,9298.298,160,2
416192.233363664,6304709.54599882,LP08,9397.766,160,2
416190.233791085,6304709.52868772,LP08,9197.128,160,2
416188.261927535,6304709.53379227,LP08,9539.468,160,2
416186.280955617,6304709.51664139,LP08,9074.468,160,2
416184.290683356,6304709.49940959,LP08,9643.936,160,2
416182.309615432,6304709.49334515,LP08,9474.787,160,2
416180.337847838,6304709.48736084,LP08,10019.468,160,2
416178.384680908,6304709.48153718,LP08,8956.489,160,2
416176.39431262,6304709.475391,LP08,8482.021,160,2
416174.310940943,6304709.46843909,LP08,7497.66,160,2
416172.143770207,6304709.47184917,LP08,7458.511,160,2
416169.939590127,6304709.4527621,LP08,6860.106,160,2
416167.753914702,6304709.44492286,LP08,7435.532,160,3
416165.586839944,6304709.43724422,LP08,7104.468,160,3
416163.429065512,6304709.42964563,LP08,8015.745,160,3
416161.271003007,6304709.45530833,LP08,7612.766,160,3
416159.06682288,6304709.43621879,LP08,7074.787,160,3
416156.84385002,6304709.43914216,LP08,6281.915,160,3
416154.602372495,6304709.43081665,LP08,6493.83,160,3
416152.332705851,6304709.45551074,LP08,5824.468,160,3
416143.740829038,6304611.48434176,LP08,7031.809,0,2
416145.833480041,6304611.49138123,LP08,7074.894,0,2
416147.926034994,6304611.50950752,LP08,6999.468,0,2
416150.018782017,6304611.50545883,LP08,7056.064,0,2
416152.102132746,6304611.51241639,LP08,7371.702,0,2
416154.194591645,6304611.54162858,LP08,7187.979,0,2
416156.296542847,6304611.54874635,LP08,7364.787,0,2
416158.454199477,6304611.56743422,LP08,6994.255,0,2
416160.6491531,6304611.57535654,LP08,6741.277,0,2
416162.834710448,6304611.59428508,LP08,6692.447,0,2
416165.085657558,6304611.58051516,LP08,6390.213,0,2
416167.280611149,6304611.58843598,LP08,6428.191,0,2
416169.4663605,6304611.5851885,LP08,6586.277,0,2
416171.680010566,6304611.58218214,LP08,6574.894,0,2
416173.921369327,6304611.6015914,LP08,6552.766,0,2
416176.162728084,6304611.62100014,LP08,6504.468,0,2
416178.404182839,6304611.62932111,LP08,6669.255,0,2
416180.654937827,6304611.63772208,LP08,6625.319,0,2
416182.933497535,6304611.65745137,LP08,6492.234,0,2
416185.212249232,6304611.6550056,LP08,6813.617,0,2
416187.481604673,6304611.66356604,LP08,6889.149,0,2
416189.76956059,6304611.67228698,LP08,6878.298,0,2
416192.038916009,6304611.68084635,LP08,6556.596,0,2
416194.33607616,6304611.70073399,LP08,6324.362,0,2
416196.586735089,6304611.72021851,LP08,6291.17,0,2
416198.82828573,6304611.71744749,LP08,6234.787,0,2
416201.032443424,6304611.73652843,LP08,6157.128,0,2
416203.255393552,6304611.73359536,LP08,6173.723,0,2
416205.487547933,6304611.74182954,LP08,6147.128,0,2
416207.701293759,6304611.72772769,LP08,6403.298,0,2
416209.93364005,6304611.71378634,LP08,6315,0,2
416212.165794389,6304611.72201898,LP08,6330.426,0,2
416214.397948716,6304611.73025111,LP08,6394.468,0,2
416216.629911111,6304611.76065724,LP08,6482.766,0,2
416218.871269706,6304611.78005609,LP08,6161.489,0,2
416221.122024495,6304611.78844766,LP08,6233.298,0,2
416223.354082832,6304611.80776498,LP08,6259.787,0,2
416225.604933551,6304611.80506824,LP08,6379.149,0,2
416227.836991873,6304611.82438453,LP08,6473.936,0,2
416230.078542321,6304611.82160627,LP08,6403.298,0,2
416232.329297054,6304611.82999523,LP08,6007.66,0,2
416234.56135535,6304611.84930997,LP08,6126.383,0,2
416236.793509577,6304611.85753693,LP08,6290.745,0,2
416239.025567859,6304611.87685064,LP08,6511.489,0,2
416241.285718729,6304611.87423073,LP08,6414.255,0,2
416243.508476751,6304611.89346294,LP08,6277.447,0,2
416245.75932735,6304611.89076152,LP08,6246.383,0,2
416248.010273858,6304611.87697231,LP08,6587.979,0,2
416250.2610285,6304611.8853571,LP08,6398.936,0,2
416252.521083373,6304611.89382183,LP08,6387.979,0,2
416254.771837993,6304611.90220557,LP08,6059.043,0,2
416256.994595959,6304611.92143467,LP08,6401.064,0,2
416259.21735392,6304611.94066327,LP08,6182.553,0,2
416261.458904178,6304611.93787774,LP08,6143.936,0,2
416263.70956285,6304611.95734666,LP08,6209.894,0,2
416265.950729464,6304611.99890913,LP08,6078.723,0,2
416268.14587438,6304611.98463256,LP08,6356.489,0,1
416270.39662893,6304611.99301267,LP08,6060.426,0,1
416272.647383468,6304612.00139225,LP08,6207.66,0,1
416274.898137998,6304612.00977131,LP08,5958.83,0,1
416277.13029203,6304612.01798897,LP08,6341.489,0,1
416279.353145809,6304612.02612569,LP08,6176.064,0,1
416281.594791835,6304612.01224825,LP08,6431.915,0,1
416283.81745382,6304612.04255845,LP08,6321.596,0,1
416286.05890805,6304612.05085448,LP08,6555,0,1
416288.300266391,6304612.07023726,LP08,6401.064,0,1
416290.541720603,6304612.07853225,LP08,6761.596,0,1
416292.801775287,6304612.08698757,LP08,6559.362,0,1
416295.052433846,6304612.10644921,LP08,6869.574,0,1
416297.284587786,6304612.11466222,LP08,6398.936,0,1
416299.516645847,6304612.13396198,LP08,6641.809,0,1
416301.739691252,6304612.11991904,LP08,6407.766,0,1
416303.971845155,6304612.12813052,LP08,6652.872,0,1
416306.176098322,6304612.13610025,LP08,6423.404,0,1
416308.389555866,6304612.15523715,LP08,6822.234,0,1
416310.584700479,6304612.14095096,LP08,6445.851,0,1
416312.798158002,6304612.16008685,LP08,6695.213,0,1
416315.030216002,6304612.17938303,LP08,6496.064,0,1
416317.243865206,6304612.17634339,LP08,6672.872,0,1
416319.448118309,6304612.1843101,LP08,6826.383,0,1
416321.65227556,6304612.20336357,LP08,6915.851,0,1
416323.856528644,6304612.21132928,LP08,6926.915,0,1
416326.060685881,6304612.23038174,LP08,6582.34,0,1
416328.274143354,6304612.24951409,LP08,6561.489,0,1
416330.506297134,6304612.25771945,LP08,6522.553,0,1
416332.710454351,6304612.2767704,LP08,6690.745,0,1
416334.905407147,6304612.28465321,LP08,6649.574,0,1
416337.072650855,6304612.27011987,LP08,6841.277,0,1
416339.249003142,6304612.27784094,LP08,7187.128,0,1
416341.425355419,6304612.28556152,LP08,7166.809,0,1
416343.620212351,6304612.30452961,LP08,6990.638,0,1
416345.81506928,6304612.3234972,LP08,7202.34,0,1
416348.010117821,6304612.32028979,LP08,6947.234,0,1
416350.214274975,6304612.33933675,LP08,7209.043,0,1
416352.40932349,6304612.33612833,LP08,6696.489,0,1
416354.613480626,6304612.3551743,LP08,7065.851,0,1
416356.808433315,6304612.36305214,LP08,6848.723,0,1
416358.98488131,6304612.35968151,LP08,7234.574,0,1
416361.161233494,6304612.36739766,LP08,6698.404,0,1
416363.346885908,6304612.37519366,LP08,6721.17,0,1
416365.532538312,6304612.38298918,LP08,6581.809,0,1
416367.736695399,6304612.40203215,LP08,7195.638,0,1
416369.922443568,6304612.39873941,LP08,7148.723,0,1
416372.117300398,6304612.41770104,LP08,7244.894,0,1
416374.312348783,6304612.41448766,LP08,6868.83,0,1
416376.507301374,6304612.42236104,LP08,7370.213,0,1
416378.692857939,6304612.44124084,LP08,6518.511,0,1
416380.915711233,6304612.44935423,LP08,6960.319,0,1
416383.092063313,6304612.45706544,LP08,6798.617,0,1
416385.277811391,6304612.45376924,LP08,7374.574,0,1
416387.444863207,6304612.46139914,LP08,6396.596,0,1
416389.630611257,6304612.45810196,LP08,6911.596,0,1
416391.825563771,6304612.46597186,LP08,6045.213,0,1
